Month,Log_Count_License,Log_Sum_Incentive,Log_HPI,Log_Emp,Log_Elec,Log_Sum_Incentive_lag3,Log_HPI_lag3,Log_Emp_lag3,Log_Elec_lag3,Log_Sum_Incentive_lag6,Log_HPI_lag6,Log_Emp_lag6,Log_Elec_lag6
2014-05,6.934397209928558,13.734919551669185,4.853913624892935,1.9600947840472698,-1.973281345851445,11.960232527262898,4.842617556737441,2.186051276738094,-1.9805015938249322,13.531990173662692,4.836358170587864,2.1041341542702074,-2.0794415416798357
2014-06,7.044032897274685,13.467224896808194,4.850953429112549,1.9878743481543455,-1.8263509139976741,13.65834057963925,4.8494456616284864,2.1041341542702074,-1.9805015938249322,13.169248738110765,4.842142768636739,2.1041341542702074,-2.0794415416798357
2014-07,7.1276936993473985,12.587254111574786,4.8469947052179565,1.9878743481543455,-1.8325814637483102,13.027400771189305,4.854799866871204,1.9740810260220096,-1.973281345851445,13.322904920890359,4.840902043341929,2.174751721484161,-1.9805015938249322
2014-08,6.939253946041508,13.249514572284637,4.848208089241828,1.9315214116032138,-1.820158943749753,13.734919551669185,4.853913624892935,1.9600947840472698,-1.973281345851445,11.960232527262898,4.842617556737441,2.186051276738094,-1.9805015938249322
2014-09,6.7912214627261855,13.194028065741009,4.850008007320755,1.8562979903656263,-1.8078888511579385,13.467224896808194,4.850953429112549,1.9878743481543455,-1.8263509139976741,13.65834057963925,4.8494456616284864,2.1041341542702074,-1.9805015938249322
2014-10,6.807934943699926,13.18232172554504,4.852384923976311,1.840549633397487,-1.7897614665653818,12.587254111574786,4.8469947052179565,1.9878743481543455,-1.8325814637483102,13.027400771189305,4.854799866871204,1.9740810260220096,-1.973281345851445
2014-11,6.436150368369428,13.326566787294464,4.854623083823722,1.8082887711792655,-1.903808973036678,13.249514572284637,4.848208089241828,1.9315214116032138,-1.820158943749753,13.734919551669185,4.853913624892935,1.9600947840472698,-1.973281345851445
2014-12,6.329720905522696,12.485644544250675,4.855358944729012,1.7749523509116738,-1.7897614665653818,13.194028065741009,4.850008007320755,1.8562979903656263,-1.8078888511579385,13.467224896808194,4.850953429112549,1.9878743481543455,-1.8263509139976741
2015-01,6.499787040655854,13.602517193768263,4.8630650443690335,1.9315214116032138,-1.760260802168684,13.18232172554504,4.852384923976311,1.840549633397487,-1.7897614665653818,12.587254111574786,4.8469947052179565,1.9878743481543455,-1.8325814637483102
2015-02,6.473890696352274,12.973663047398706,4.869743074853436,1.9021075263969205,-1.760260802168684,13.326566787294464,4.854623083823722,1.8082887711792655,-1.903808973036678,13.249514572284637,4.848208089241828,1.9315214116032138,-1.820158943749753
2015-03,6.716594773520978,13.386197914337503,4.87393083899002,1.824549292051046,-1.760260802168684,12.485644544250675,4.855358944729012,1.7749523509116738,-1.7897614665653818,13.194028065741009,4.850008007320755,1.8562979903656263,-1.8078888511579385
2015-04,6.796823718274855,12.760666731513954,4.871372792716646,1.7578579175523736,-1.742969305058623,13.602517193768263,4.8630650443690335,1.9315214116032138,-1.760260802168684,13.18232172554504,4.852384923976311,1.840549633397487,-1.7897614665653818
2015-05,6.785587645007929,13.110134873083513,4.868737947928739,1.7749523509116738,-1.7372712839439852,12.973663047398706,4.869743074853436,1.9021075263969205,-1.760260802168684,13.326566787294464,4.854623083823722,1.8082887711792655,-1.903808973036678
2015-06,7.005789019253503,13.444918518955873,4.8657569142725245,1.824549292051046,-1.8263509139976741,13.386197914337503,4.87393083899002,1.824549292051046,-1.760260802168684,12.485644544250675,4.855358944729012,1.7749523509116738,-1.7897614665653818
2015-07,6.901737206656574,12.316808687124839,4.863584180437064,1.8082887711792655,-1.8325814637483102,12.760666731513954,4.871372792716646,1.7578579175523736,-1.742969305058623,13.602517193768263,4.8630650443690335,1.9315214116032138,-1.760260802168684
2015-08,6.88653164253051,13.754157007418833,4.862612425067988,1.7404661748405046,-1.8263509139976741,13.110134873083513,4.868737947928739,1.7749523509116738,-1.7372712839439852,12.973663047398706,4.869743074853436,1.9021075263969205,-1.760260802168684
2015-09,6.759255270663693,13.041648448840949,4.864361567465511,1.667706820558076,-1.851509473633829,13.444918518955873,4.8657569142725245,1.824549292051046,-1.8263509139976741,13.386197914337503,4.87393083899002,1.824549292051046,-1.760260802168684
2015-10,6.61472560020376,14.07807687894005,4.867469395473499,1.7047480922384253,-1.8451602459551701,12.316808687124839,4.863584180437064,1.8082887711792655,-1.8325814637483102,12.760666731513954,4.871372792716646,1.7578579175523736,-1.742969305058623
